Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),H2(20),H2X(33)
3.7062475095343816e-08,0.048764219312884285,2.9233212845042097e-05,0.938,0.0,0.0,0.030543075527353147,0.009864857636917765,0.049985138668276426,9.979731744456096e-39,7.468154999468456e-26,0.001989578794428815,-1.1010254991552003e-21,6.872998673688053e-36,1.7598003771108115e-06,8.910897345171255e-22,0.00028338539046352847,6.715737927264385e-12,8.670472972316217e-10,7.385924886993419e-06,3.0067154133439795e-06,2.855855511760597e-08,-5.135928091099346e-25,1.1281249069651074e-22,1.6385426539277192e-08,3.2309106438620485e-11
3.72183323191792e-08,0.048764219312884285,2.9329002898447144e-05,0.938,0.0,0.0,0.030541817563433535,0.009864298946924891,0.04998508687603229,1.0237952133762656e-38,7.496449145694372e-26,0.0019895857931604413,-1.0944648059398495e-21,6.897015534561088e-36,1.7597260648484957e-06,8.942607365410311e-22,0.00028455463728587095,6.784950572345708e-12,8.667671090658524e-10,7.386646565043223e-06,2.9988558054599947e-06,2.8697684112037222e-08,-5.088643658842281e-25,1.0156973869803637e-22,1.6566157262816713e-08,3.267704858204846e-11
3.737418954301459e-08,0.048764219312884285,2.9424714121278162e-05,0.938,0.0,0.0,0.03054055990847902,0.009863740334584526,0.0499850351063325,1.0501507842796089e-38,7.522070046697598e-26,0.0019895928441796807,-1.0883287709394015e-21,6.918474335799744e-36,1.7596517714148017e-06,8.969572207689463e-22,0.0002857237062394222,6.85449956940928e-12,8.664875110061057e-10,7.387346917063733e-06,2.990965620838938e-06,2.8836427924766145e-08,-5.043793558541944e-25,9.122003455103382e-23,1.674806429222812e-08,3.304745467796368e-11
3.753004676684998e-08,0.048764219312884285,2.9520347893246294e-05,0.938,0.0,0.0,0.030539302559255327,0.00986318179987393,0.04998498335915117,1.0770479656744566e-38,7.545093128467105e-26,0.0019895999457033554,-1.0821506025080498e-21,6.937447883483439e-36,1.759577496621265e-06,8.992293767698687e-22,0.000286892597395751,6.924384047894177e-12,8.662084970161005e-10,7.388026391722135e-06,2.98304619532313e-06,2.897478522363755e-08,-4.997827389109946e-25,8.124723971641643e-23,1.6931150429643218e-08,3.342033038707109e-11
3.7685903990685364e-08,0.048764219312884285,2.9615905574818312e-05,0.938,0.0,0.0,0.030538045512576096,0.009862623342770478,0.04998493163446273,1.1044949088286064e-38,7.565451143960865e-26,0.001989607095976398,-1.0757754026356856e-21,6.953873086258692e-36,1.7595032402821993e-06,9.010819371688133e-22,0.00028806131082587165,6.994603134445072e-12,8.659300611493808e-10,7.388685428254307e-06,2.975098846011503e-06,2.9112754741286576e-08,-4.952486777339807e-25,7.149298997304045e-23,1.7115418484630535e-08,3.3795681384368545e-11
3.784176121452075e-08,0.048764219312884285,2.9711388507294848e-05,0.938,0.0,0.0,0.030536788765302525,0.009862064963251675,0.04998487993224189,1.1324998378425279e-38,7.583189960899485e-26,0.0019896142932715848,-1.0693736170570493e-21,6.967794832426824e-36,1.759429002214675e-06,9.025101099107725e-22,0.00028922984660025177,7.0651559530452604e-12,8.656521975486466e-10,7.3893244566626605e-06,2.967124871330775e-06,2.925033527418199e-08,-4.9063522522212395e-25,6.213356602130089e-23,1.7300871274182625e-08,3.4173513359202175e-11
3.799761843835614e-08,0.048764219312884285,2.9806798012892165e-05,0.938,0.0,0.0,0.030535532314342997,0.009861506661295136,0.04998482825246367,1.1610710497296795e-38,7.598488699261942e-26,0.0019896215358892644,-1.0630948070539016e-21,6.979385001087866e-36,1.7593547822385009e-06,9.035297882195192e-22,0.0002903982047888204,7.136041625148705e-12,8.653749004450734e-10,7.3899438979098706e-06,2.959125551110205e-06,2.9387525681673748e-08,-4.862147742355629e-25,5.330415822018646e-23,1.7487511622700073e-08,3.4553832015313196e-11
3.8153475662191525e-08,0.048764219312884285,2.990213539482738e-05,0.938,0.0,0.0,0.03053427615665272,0.009860948436878597,0.0499847765951034,1.1902169144935548e-38,7.611532661252297e-26,0.001989628822157095,-1.0569157468824892e-21,6.988821211904878e-36,1.7592805801762001e-06,9.041714710740773e-22,0.0002915663854609759,7.207259269809286e-12,8.650981641576201e-10,7.390544164108545e-06,2.951102146659866e-06,2.9524324885044776e-08,-4.817509317737357e-25,4.495199179169646e-23,1.7675342361972285e-08,3.493664307087585e-11
3.830933288602691e-08,0.048764219312884285,2.9997401937407075e-05,0.938,0.0,0.0,0.0305330202892334,0.009860390289979917,0.04998472496013664,1.219945875201507e-38,7.622433095772941e-26,0.0019896361504297736,-1.0507513853021692e-21,6.996210383124469e-36,1.7592063958529906e-06,9.044601752737168e-22,0.0002927343886855941,7.278808003806961e-12,8.648219830923365e-10,7.3911256587068955e-06,2.9430559008523095e-06,2.9660731866567364e-08,-4.774635747678145e-25,3.69682906100772e-23,1.7864366331155073e-08,3.532195225852684e-11
3.84651901098623e-08,0.048764219312884285,3.0092598906119067e-05,0.938,0.0,0.0,0.030531764709132818,0.009859832220577062,0.04998467334753929,1.2502664480553504e-38,7.631254008587527e-26,0.0019896435190887743,-1.0445774258076895e-21,7.00161437990296e-36,1.7591322290967629e-06,9.04409395243999e-22,0.00029390221453103553,7.350686941771784e-12,8.645463517416573e-10,7.391688776670541e-06,2.934988038207522e-06,2.9796745668564194e-08,-4.730268241974479e-25,2.9315944433237593e-23,1.8054586376745113e-08,3.570976532538638e-11
3.8621047333697686e-08,0.048764219312884285,3.0187727547727377e-05,0.938,0.0,0.0,0.030530509413444522,0.009859274228648116,0.049984621757287524,1.28118722245876e-38,7.638071167108245e-26,0.0019896509265420787,-1.0384264902569582e-21,7.005106286316613e-36,1.759058079738063e-06,9.040295640543873e-22,0.00029506986306515387,7.42289519630617e-12,8.642712646836902e-10,7.3922339046605005e-06,2.926899764981054e-06,2.9932365392474324e-08,-4.688321661960814e-25,2.2018530376841536e-23,1.8246005352551522e-08,3.610008803307126e-11
3.877690455753307e-08,0.048764219312884285,3.0282789090370142e-05,0.938,0.0,0.0,0.030529254399307402,0.009858716314171269,0.04998457018935774,1.3127168610815308e-38,7.64298831061685e-26,0.0019896583712239154,-1.032324167882154e-21,7.006785821748747e-36,1.7589839476100656e-06,9.0333539121463e-22,0.00029623733435530335,7.49543187810532e-12,8.639967165814965e-10,7.392761421207471e-06,2.918792269255205e-06,3.0067590197924154e-08,-4.644307260193409e-25,1.5087468598494057e-23,1.843862611966434e-08,3.6492926157699706e-11
3.893276178136846e-08,0.048764219312884285,3.0377784743660513e-05,0.938,0.0,0.0,0.030527999663905365,0.009858158477124821,0.049984518643726675,1.344864099920737e-38,7.646112934455409e-26,0.0019896658515944944,-1.0262649584159043e-21,7.006756225927164e-36,1.758909832548556e-06,9.02344597181966e-22,0.0002974046284683463,7.568296096075403e-12,8.637227021823684e-10,7.393271696882441e-06,2.910666721033189e-06,3.0202419301803675e-08,-4.604194302906426e-25,8.501087866678036e-24,1.8632451546420318e-08,3.6888285489888735e-11
3.908861900520385e-08,0.048764219312884285,3.047271569879031e-05,0.938,0.0,0.0,0.03052674520446693,0.009857600717487185,0.049984467120371266,1.3776377483588347e-38,7.647534885170525e-26,0.0019896733661397444,-1.0202331919845213e-21,7.005103860441293e-36,1.7588357343919048e-06,9.010733077726152e-22,0.00029857174547066087,7.641486957449544e-12,8.634492163170945e-10,7.393765094463763e-06,2.90252427233617e-06,3.0336851977348e-08,-4.559906453844209e-25,2.2276858177162582e-24,1.882748450836583e-08,3.72861718347437e-11
3.9244476229039234e-08,0.048764219312884285,3.056758312863643e-05,0.938,0.0,0.0,0.030525491018264853,0.009857043035236875,0.049984415619268766,1.4110466892187382e-38,7.647329387047087e-26,0.001989680913371047,-1.0142254659634996e-21,7.001901115847287e-36,1.7587616529810512e-06,8.995346574899445e-22,0.00029973868542814834,7.715003567901759e-12,8.631762538992278e-10,7.394241969100693e-06,2.894366057303061e-06,3.047088755322448e-08,-4.522202150674027e-25,-3.747339423910588e-24,1.9023727888217113e-08,3.768659101184041e-11
3.940033345287462e-08,0.048764219312884285,3.066238818786985e-05,0.938,0.0,0.0,0.030524237102615773,0.009856485430352512,0.04998436414039668,1.4450998788159207e-38,7.645570364901625e-26,0.001989688491824984,-1.0082473774039512e-21,6.997219121289434e-36,1.7586875881594786e-06,8.977406894694063e-22,0.0003009054484062411,7.78884503165899e-12,8.62903809924339e-10,7.39470266847353e-06,2.886193192292995e-06,3.060452541262555e-08,-4.476120258188667e-25,-9.431097703783309e-24,1.922118457581788e-08,3.808954885520016e-11
3.955619067671001e-08,0.048764219312884285,3.0757132013067114e-05,0.938,0.0,0.0,0.030522983454879804,0.009855927902812818,0.0499843126837327,1.4798063470075543e-38,7.642335836842483e-26,0.0019896961000630646,-1.0023039551947593e-21,6.991132879245351e-36,1.7586135397731906e-06,8.957040034507408e-22,0.00030207203446990926,7.863010451611103e-12,8.626318794692726e-10,7.395147532950396e-06,2.878006775990375e-06,3.073776499236717e-08,-4.443097121537997e-25,-1.4828208177601515e-23,1.9419857468094413e-08,3.849505121325752e-11
3.9712047900545395e-08,0.048764219312884285,3.0851815722824384e-05,0.938,0.0,0.0,0.030521730072460167,0.00985537045259662,0.04998426124925487,1.5151751972387555e-38,7.637702755919235e-26,0.001989703736671474,-9.963927797335056e-22,6.983716341317806e-36,1.758539507670692e-06,8.934374912913794e-22,0.0003032384436836686,7.93749892941901e-12,8.623604576913925e-10,7.395576895740743e-06,2.8698078895123975e-06,3.08706057819934e-08,-4.3919109529578765e-25,-1.9956326277408993e-23,1.9619749469008078e-08,3.890310394882131e-11
3.986790512438078e-08,0.048764219312884285,3.0946440417873596e-05,0.938,0.0,0.0,0.030520476952802814,0.009854813079682837,0.04998420983694139,1.5512156065859627e-38,7.631742461625777e-26,0.001989711400260811,-9.90512620887764e-22,6.975038073596048e-36,1.7584654917029662e-06,8.909533510184209e-22,0.0003044046761115873,8.012309565620637e-12,8.620895398278294e-10,7.395991083045629e-06,2.8615975965189707e-06,3.100304732288701e-08,-4.369006853282889e-25,-2.4823490548442245e-23,1.9820863489505537e-08,3.931371293902878e-11
4.002376234821617e-08,0.048764219312884285,3.104100718120114e-05,0.938,0.0,0.0,0.030519224093396028,0.00985425578405049,0.049984158446770774,1.587936825797485e-38,7.624520259946919e-26,0.001989719089465829,-9.846603050143832e-22,6.965160862162055e-36,1.7583914917234512e-06,8.882627927854968e-22,0.00030557073181729385,8.087441459735241e-12,8.618191211947184e-10,7.396390414204866e-06,2.8533769433249244e-06,3.113508920738614e-08,-4.3036688465827025e-25,-2.9450441910346354e-23,2.0023202447466593e-08,3.972688407529323e-11
4.0179619572051557e-08,0.048764219312884285,3.113551707816836e-05,0.938,0.0,0.0,0.030517971491770036,0.009853698565678703,0.04998410707872173,1.6253481793312627e-38,7.616099754837705e-26,0.0019897268029451807,-9.788409287290966e-22,6.95414584573069e-36,1.7583175075880186e-06,8.853764725154923e-22,0.0003067366108639833,8.162893710365393e-12,8.615491971864349e-10,7.396775201841079e-06,2.845146959014432e-06,3.1266731077907465e-08,-4.30567894835752e-25,-3.3831073660238494e-23,2.0226769267649695e-08,4.0142623263245324e-11
4.0335476795886944e-08,0.048764219312884285,3.122997115663445e-05,0.938,0.0,0.0,0.030516719145496665,0.009853141424546682,0.049984055732773196,1.6634590653898797e-38,7.606542220882796e-26,0.0019897345393811573,-9.730485914451948e-22,6.942051917265493e-36,1.758243539154951e-06,8.823048296629164e-22,0.00030790231331442484,8.238665415297777e-12,8.612797632748312e-10,7.397145752000745e-06,2.836908655557551e-06,3.139797262607561e-08,-4.201292792975801e-25,-3.799843754587143e-23,2.043156688163534e-08,4.0560936422668036e-11
4.049133401972233e-08,0.048764219312884285,3.132437044708105e-05,0.938,0.0,0.0,0.030515467052188883,0.009852584360633736,0.04998400440890436,1.7022789559528616e-38,7.595908941944264e-26,0.0019897422974794396,-9.672937131085902e-22,6.928937952550271e-36,1.7581695862849217e-06,8.790580831246982e-22,0.0003090678392309688,8.314755671601017e-12,8.610108150084622e-10,7.397502364292294e-06,2.8286630279287936e-06,3.152881359185917e-08,-4.270732740798589e-25,-4.1923673124598337e-23,2.063759822776729e-08,4.098182948742559e-11
4.064719124355772e-08,0.048764219312884285,3.141871596273894e-05,0.938,0.0,0.0,0.03051421520950046,0.009852027373919258,0.04998395310709464,1.7418173968063005e-38,7.584254685753907e-26,0.0019897500759688326,-9.615575827523039e-22,6.914856590387569e-36,1.7580956488409661e-06,8.756459593546763e-22,0.00031023318867555314,8.391163575723415e-12,8.607423480118162e-10,7.397845332021295e-06,2.8204110542276513e-06,3.165925376271334e-08,-4.053703374750701e-25,-4.568063590673137e-23,2.08448662510917e-08,4.140530840538649e-11
4.0803048467393105e-08,0.048764219312884285,3.1513008699716384e-05,0.938,0.0,0.0,0.03051296361512559,0.00985147046438274,0.04998390182732366,1.7820840075698552e-38,7.571637058035587e-26,0.001989757873601023,-9.558709137014316e-22,6.899863151982357e-36,1.7580217266884656e-06,8.720777815415468e-22,0.0003113983617097108,8.467888223586053e-12,8.604743579845386e-10,7.398174942322844e-06,2.8121536958009813e-06,3.178929297272929e-08,-4.319670844717011e-25,-4.917040244440268e-23,2.1053373903294325e-08,4.183137913834079e-11
4.095890569122849e-08,0.048764219312884285,3.160724963712932e-05,0.938,0.0,0.0,0.03051171226679845,0.009850913632003756,0.049983850569571275,1.8230884817211375e-38,7.558101342653183e-26,0.0019897656891503194,-9.501802505085995e-22,6.884001190568896e-36,1.7579478196951236e-06,8.683623168558056e-22,0.0003125633583945763,8.544928710678673e-12,8.602068407006554e-10,7.398491476291138e-06,2.8038918973671774e-06,3.191893110179029e-08,-3.7601056134556584e-25,-5.258548478648188e-23,2.1263124142635686e-08,4.2260047661911754e-11
4.111476291506388e-08,0.048764219312884285,3.170143973723314e-05,0.938,0.0,0.0,0.03051046116229286,0.009850356876761971,0.04998379933381754,1.8648405866175666e-38,7.543708714389612e-26,0.0019897735214134,-9.44579957785354e-22,6.867329387383744e-36,1.7578739277309408e-06,8.645083254564603e-22,0.00031372817879089224,8.622284132146221e-12,8.599397920077936e-10,7.398795209106378e-06,2.7956265871420503e-06,3.204816807473476e-08,-4.637523241631996e-25,-5.561348583722029e-23,2.1474119933884462e-08,4.2691319965462104e-11
4.1270620138899266e-08,0.048764219312884285,3.1795579945556e-05,0.938,0.0,0.0,0.030509210299421833,0.009849800198637135,0.04998374812004274,1.9073501635156607e-38,7.52848661135905e-26,0.001989781369209068,-9.389011079686932e-22,6.849874242022497e-36,1.757800050668193e-06,8.60523691881146e-22,0.00031489282295901603,8.699953582886354e-12,8.596732078264011e-10,7.3990864101589886e-06,2.7873586769663255e-06,3.217700386052635e-08,-2.9761968911282037e-25,-5.882827083370513e-23,2.1686364248249e-08,4.312520205199497e-11
4.142647736273465e-08,0.048764219312884285,3.188967119103373e-05,0.938,0.0,0.0,0.030507959676037283,0.009849243597609076,0.04998369692822735,1.950627127587928e-38,7.51251791158831e-26,0.0019897892313779945,-9.33449945859104e-22,6.831715085359404e-36,1.75772618838141e-06,8.564170343331765e-22,0.00031605729095892683,8.777936157623413e-12,8.594070841489655e-10,7.399365343171235e-06,2.7790890624346953e-06,3.230543847143106e-08,-5.872988542622872e-25,-6.122202920494146e-23,2.1899860063307133e-08,4.3561699938049744e-11
4.158233458657004e-08,0.048764219312884285,3.198371438614601e-05,0.938,0.0,0.0,0.03050670929002953,0.009848687073657717,0.04998364575835207,1.9946814679371574e-38,7.495777294736884e-26,0.0019897971067824724,-9.276616864071341e-22,6.812828084235955e-36,1.7576523407473527e-06,8.521945741729952e-22,0.00031722158285023153,8.856230951018721e-12,8.59141417039231e-10,7.399632266316315e-06,2.7708186230263433e-06,3.2433471962201414e-08,-4.6414681864343756e-26,-6.465166448831248e-23,2.211461036293427e-08,4.400081965359285e-11
4.173819181040543e-08,0.048764219312884285,3.207771042705406e-05,0.938,0.0,0.0,0.030505459139326948,0.009848130626763046,0.04998359461039778,2.0395232476085877e-38,7.478435859833289e-26,0.0019898049943061703,-9.225917446012242e-22,6.79337663423051e-36,1.7575785076449889e-06,8.478662057762362e-22,0.0003183856986921716,8.934837057711704e-12,8.588762026314147e-10,7.399887432334928e-06,2.7625482222368656e-06,3.2561104429267996e-08,-1.0417124894017617e-24,-6.570445404950121e-23,2.2330618137229883e-08,4.4442567241903774e-11
4.1894049034240814e-08,0.048764219312884285,3.217166019373945e-05,0.938,0.0,0.0,0.030504209221895593,0.009847574256905146,0.04998354348434559,2.085162603599187e-38,7.460287214176837e-26,0.001989812892853884,-9.162392883045658e-22,6.773164251930273e-36,1.7575046889554728e-06,8.434337337366792e-22,0.000319549638543629,9.013753572480987e-12,8.586114371294238e-10,7.400131088649425e-06,2.7542787077115233e-06,3.268833600993809e-08,8.45167443254855e-25,-7.08009538762812e-23,2.254788638244244e-08,4.4886948759456423e-11
4.20499062580762e-08,0.048764219312884285,3.226556455014413e-05,0.938,0.0,0.0,0.030502959535738786,0.009847017964064174,0.049983492380176735,2.131609746865557e-38,7.441845177104084e-26,0.0019898208013512907,-9.12448993936777e-22,6.75268101367358e-36,1.757430884562119e-06,8.389141443819575e-22,0.00032071340246313306,9.092979590181202e-12,8.58347116806069e-10,7.40036347747556e-06,2.7460109113797477e-06,3.2815166881601745e-08,-2.752329441647987e-24,-6.774650268691832e-23,2.2766418100892785e-08,4.533397027579583e-11
4.220576348191159e-08,0.048764219312884285,3.2359424344311717e-05,0.938,0.0,0.0,0.030501710078896724,0.009846461748220361,0.04998344129787274,2.1788749623277492e-38,7.422216155806431e-26,0.0019898287187447104,-9.037326277617384e-22,6.731075299507354e-36,1.7573570943503833e-06,8.342931813020428e-22,0.0003218769905088662,9.172514206091736e-12,8.580832380022834e-10,7.400584835931892e-06,2.7377456495908287e-06,3.294159726094526e-08,4.230289362504949e-24,-8.007916136376347e-23,2.2986216300896114e-08,4.578363787341053e-11
4.2361620705746975e-08,0.048764219312884285,3.2453240408529675e-05,0.938,0.0,0.0,0.030500460849446104,0.009845905609354014,0.049983390237415215,2.2269686088742263e-38,7.40327836273475e-26,0.0019898366440008514,-9.048663377184894e-22,6.710137823847211e-36,1.7572833182078392e-06,8.296190494436045e-22,0.00032304040273867035,9.252356515484453e-12,8.578197971263354e-10,7.4007953961469096e-06,2.7294837232507266e-06,3.306762740317202e-08,-9.474083972436032e-24,-6.180350733419296e-23,2.3207283996682577e-08,4.623595764760071e-11
