Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),H2(20)
5.0735667047887684e-06,0.054700809901540644,5.057934657808513e-05,0.938,0.0,0.0,0.021107779481746268,0.0033160079208238652,0.04990398911675685,1.4015918795752764e-24,1.008120726582762e-24,0.0019966007480690558,2.814022136421617e-26,5.327584517270098e-35,7.815767922772689e-07,1.5944728418178243e-16,0.013463210164306506,3.685248203863162e-07,3.300496643283496e-09,1.2258601643255547e-06,2.6816634042643885e-07,1.5367006056442226e-06,-7.854238252259204e-30,1.7454772132213554e-23,7.216155392036735e-05
5.085716771512882e-06,0.054700809901540644,5.051456994383856e-05,0.938,0.0,0.0,0.021096196876948716,0.0033101306624601953,0.04990409973945202,1.4144123741495836e-24,1.041284907483752e-24,0.001996597260669447,3.9924700378284754e-26,9.279558501895784e-35,7.811496405354765e-07,1.60218445211845e-16,0.013474854484997481,3.6977385875430574e-07,3.3009895990112425e-09,1.2251851138946288e-06,2.6821426310781326e-07,1.5395660946336227e-06,7.037259881803599e-29,6.491955564754623e-23,7.208850945548647e-05
5.097866838236996e-06,0.054700809901540644,5.0450050644206303e-05,0.938,0.0,0.0,0.02108464748351494,0.0033042702446575713,0.049904210150911676,1.427319818167988e-24,1.0999760555345968e-24,0.0019965937720816235,4.211037117752781e-26,1.6327606070862079e-34,7.807237133587442e-07,1.6099143292454336e-16,0.013486465334580693,3.710241857239041e-07,3.301479145071465e-09,1.2245119950484004e-06,2.6826195138299275e-07,1.5424297860578285e-06,9.69088318980854e-30,1.8674722145433596e-23,7.201554635405735e-05
5.110016904961109e-06,0.054700809901540644,5.03857871421631e-05,0.938,0.0,0.0,0.02107313115435121,0.0032984265929617723,0.049904320351407426,1.4403145955262477e-24,1.1216589308065593e-24,0.0019965902823116926,3.3936230066142805e-26,1.8640121263928356e-34,7.802990053181415e-07,1.6176613749271057e-16,0.01349804286169842,3.722757993198476e-07,3.3019653061066283e-09,1.2238407992313017e-06,2.683094066489657e-07,1.5452916829431218e-06,-2.710429006642502e-29,-2.4706141966284058e-23,7.194266511920213e-05
5.120867600206134e-06,0.054700809901540644,5.032861119166531e-05,0.938,0.0,0.0,0.021062874252652495,0.003293221994336433,0.049904418588564675,1.4519938017326651e-24,1.0948671335585253e-24,0.00199658716475591,2.530842551335387e-26,1.493228525773633e-34,7.799207432110892e-07,1.6245936139901885e-16,0.01350835419962263,3.733946468771107e-07,3.3023966338999587e-09,1.2232430020992777e-06,2.683515910464689e-07,1.5478460039027844e-06,3.3534905784926547e-29,1.068205971624548e-23,7.18776476681418e-05
5.131718295451158e-06,0.054700809901540644,5.027163695866383e-05,0.938,0.0,0.0,0.02105264350123027,0.0032880306560933346,0.0499045166578851,1.4637432419074489e-24,1.090701302586122e-24,0.001996584046266456,2.315119417780996e-26,1.41353518128799e-34,7.795434453016878e-07,1.6315398235447392e-16,0.01351863918365765,3.7451451761473306e-07,3.302825298691743e-09,1.2226467258753708e-06,2.683935916937727e-07,1.550398898194851e-06,8.529315499643969e-30,2.107397545970797e-23,7.181269624852099e-05
5.142568990696182e-06,0.054700809901540644,5.021486337320878e-05,0.938,0.0,0.0,0.02104243879713145,0.0032828525261187256,0.049904614559568905,1.4755631910412872e-24,1.1102524333454608e-24,0.001996580926847587,2.361413863471771e-26,1.632989307497503e-34,7.791671077902853e-07,1.638500139116204e-16,0.013528897917834546,3.7563541013888314e-07,3.3032513176147542e-09,1.2220519645714139e-06,2.684354095646568e-07,1.5529503679723335e-06,-7.528688136007568e-30,-6.211454409554256e-24,7.174781119943799e-05
5.152334616416704e-06,0.054700809901540644,5.0163937821806494e-05,0.938,0.0,0.0,0.021033276749266694,0.0032782034593680873,0.04990470252792217,1.486261658096014e-24,1.1112092241842501e-24,0.001996578118579447,2.0598841279425526e-26,1.6169134249275104e-34,7.788292220467038e-07,1.644775847623356e-16,0.013538108420487131,3.7664508588938495e-07,3.3036324864785646e-09,1.2215179697315632e-06,2.6847289017415556e-07,1.5552454745908645e-06,-3.800169446891477e-30,-6.896990202983376e-24,7.168947167758596e-05
5.161123679565173e-06,0.054700809901540644,5.01182424124146e-05,0.938,0.0,0.0,0.021025048812965717,0.003274028379710541,0.04990478158360643,1.495939466458658e-24,1.1025291621410237e-24,0.0019965755904999124,1.6735076137830624e-26,1.4813061177345045e-34,7.785257851186407e-07,1.6504332995069075e-16,0.01354637982721366,3.7755449990550046e-07,3.303973727993189e-09,1.221038415838613e-06,2.6850649738994317e-07,1.5573100867866461e-06,2.6145014291428056e-30,5.7913217765843375e-24,7.163701250116363e-05
5.169912742713642e-06,0.054700809901540644,5.0072676770448335e-05,0.938,0.0,0.0,0.021016837785097553,0.003269861874266146,0.049904860529666945,1.5056640262961715e-24,1.102482146909094e-24,0.0019965730618180574,1.4505488972198964e-26,1.4562754991840174e-34,7.782229716198554e-07,1.6560998932105742e-16,0.013554634194515896,3.7846458185083545e-07,3.304313263571253e-09,1.220559845344389e-06,2.685399863961169e-07,1.5593737681836124e-06,4.239786928082882e-30,2.2153041711952514e-24,7.158459745418016e-05
5.1787018058621116e-06,0.054700809901540644,5.002724034182612e-05,0.938,0.0,0.0,0.02100864361201974,0.0032657039158803993,0.049904939366213964,1.515435484689665e-24,1.1061279762480717e-24,0.001996570532536089,1.3315116507780493e-26,1.4791674115460708e-34,7.779207795706902e-07,1.661775488232064e-16,0.013562871576594577,3.793753309924555e-07,3.3046511020679607e-09,1.2200822551288277e-06,2.6857335769771563e-07,1.561436519924196e-06,-1.0927495069930712e-30,-5.5572596982874505e-24,7.153222670570388e-05
5.187490869010581e-06,0.054700809901540644,4.9981932575657825e-05,0.938,0.0,0.0,0.02100046624032605,0.0032615544775181186,0.04990501809335856,1.5252539889305715e-24,1.1043971116885907e-24,0.0019965680026561993,1.1847867891454319e-26,1.4342573858723877e-34,7.776192070002332e-07,1.6674598872138718e-16,0.013571092027410964,3.802867465991617e-07,3.304987252276778e-09,1.2196056420856108e-06,2.6860661179703625e-07,1.5634983431503945e-06,-2.7703187037224084e-30,-3.7068335563600566e-25,7.147990042237636e-05
5.19627993215905e-06,0.054700809901540644,4.9936752924221706e-05,0.938,0.0,0.0,0.020992305616845185,0.0032574135322627623,0.0499050967112126,1.5351196865205538e-24,1.1029438696600561e-24,0.00199656547218057,1.0387990218918048e-26,1.392727214385644e-34,7.773182519462506e-07,1.673153238501608e-16,0.013579295600688214,3.811988279414871e-07,3.3053217229415735e-09,1.2191300031220822e-06,2.6863974919365285e-07,1.5655592390037595e-06,3.692946037670692e-30,4.107481092763736e-24,7.142761876843698e-05
5.205068995307519e-06,0.054700809901540644,4.989170084294152e-05,0.938,0.0,0.0,0.02098416168863946,0.003253281053315773,0.04990517521988876,1.5450327251714123e-24,1.1054157412365476e-24,0.0019965629411113697,9.253181188869041e-27,1.4009760919310765e-34,7.770179124551474e-07,1.6788556365148847e-16,0.01358748234991272,3.821115742916914e-07,3.3056545227576774e-09,1.2186553351591727e-06,2.6867277038443503e-07,1.56761920862538e-06,9.445397653467327e-31,-1.0123690674723779e-24,7.137538190574759e-05
5.213858058455989e-06,0.054700809901540644,4.984677579036375e-05,0.938,0.0,0.0,0.02097603440300343,0.0032491570139959094,0.04990525361950051,1.5549932528049961e-24,1.1058819257981585e-24,0.0019965604094507555,8.109194615142288e-27,1.3842518895702006e-34,7.767181865819341e-07,1.6845669307131413e-16,0.01359565232833544,3.830249849237561e-07,3.3059856603568165e-09,1.2181816351313246e-06,2.6870567586356503e-07,1.5696782531558706e-06,-5.0838627890118044e-30,-2.80851846844928e-24,7.13231899938169e-05
5.222647121604458e-06,0.054700809901540644,4.9801977228134825e-05,0.938,0.0,0.0,0.02096792370746268,0.0032450413877385845,0.04990533191016205,1.5650014175531094e-24,1.1037074952689647e-24,0.0019965578772008718,6.985844629513735e-27,1.334639836542571e-34,7.764190723901483e-07,1.6902870825568126e-16,0.013603805588973247,3.839390591133812e-07,3.3063151443217206e-09,1.2177088999864133e-06,2.687384661225566e-07,1.5717363737353597e-06,2.8786712673230244e-30,1.675714049467778e-24,7.12710431898243e-05
5.231436184752927e-06,0.054700809901540644,4.9757304620978966e-05,0.938,0.0,0.0,0.020959829549772425,0.0032409341480952158,0.0499054100919884,1.5750573677574225e-24,1.1040116890258833e-24,0.0019965553443638514,6.2168038461486324e-27,1.3168519999510868e-34,7.761205679518174e-07,1.6960162076276118e-16,0.013611942184610239,3.8485379613797925e-07,3.3066429831922208e-09,1.2172371266856744e-06,2.6877114165027254e-07,1.5737935715034755e-06,3.4246802776374664e-30,1.688923793428241e-24,7.121894164864383e-05
5.240225247901396e-06,0.054700809901540644,4.971275743667599e-05,0.938,0.0,0.0,0.020951751877916293,0.0032368352687325757,0.04990548816509527,1.5851612519693802e-24,1.1057979247942155e-24,0.0019965528109418154,5.680120449117276e-27,1.3180970101930217e-34,7.758226713474355e-07,1.7017542899541502e-16,0.013620062167799039,3.8576919527667144e-07,3.3069691854420683e-09,1.216766312203626e-06,2.688037029329432e-07,1.5758498475993322e-06,-5.809876467458693e-30,-1.8049040716401637e-24,7.116688552286779e-05
5.249014311049866e-06,0.054700809901540644,4.9668335146038945e-05,0.938,0.0,0.0,0.020943690640105,0.0032327447234321437,0.04990556612959915,1.5953132189501114e-24,1.1053012627025764e-24,0.0019965502769368733,4.965505819425708e-27,1.290650942518196e-34,7.755253806658807e-07,1.7075012335795417e-16,0.013628165590862136,3.8668525581028323e-07,3.3072937594949366e-09,1.2162964535279976e-06,2.6883615045418375e-07,1.5779052031615191e-06,1.4517539715666396e-30,-7.361792730573708e-25,7.111487496282977e-05
5.257803374198335e-06,0.054700809901540644,4.962403722289286e-05,0.938,0.0,0.0,0.020935645784775112,0.003228662486089468,0.04990564398561721,1.6055134176703385e-24,1.1043225566532182e-24,0.001996547742351123,4.21930659688922e-27,1.2573939001448145e-34,7.752286940043702e-07,1.7132570691589036e-16,0.013636252505893131,3.876019770213397e-07,3.3076167137397566e-09,1.215827547659653e-06,2.688684846950112e-07,1.5799596393280865e-06,4.863777858449366e-30,1.6871731797713206e-24,7.106291011662801e-05
5.266592437346804e-06,0.054700809901540644,4.9579863144052984e-05,0.938,0.0,0.0,0.020927617260587745,0.0032245885307135265,0.049905721733267364,1.6157619973102884e-24,1.1051897554845765e-24,0.0019965452071866495,3.8441456756270155e-27,1.2478671735831876e-34,7.749326094684542e-07,1.719021851913599e-16,0.013644322964758053,3.8851935819406064e-07,3.307938056496496e-09,1.2153595916125165e-06,2.6890070613386106e-07,1.5820131572365353e-06,-5.827530210011652e-30,8.212246958659697e-26,7.101099113014806e-05
5.2745025941804264e-06,0.054700809901540644,4.954021192995909e-05,0.938,0.0,0.0,0.020920405509694383,0.003220929030566068,0.04990579161359594,1.6250272081388176e-24,1.1056467150236736e-24,0.0019965429250455298,3.58717095545642e-27,1.2354940789484526e-34,7.746666466443926e-07,1.7242177607813903e-16,0.013651572350399377,3.893455649265032e-07,3.3082258939890723e-09,1.2149392408097045e-06,2.6892960937649696e-07,1.583860539183138e-06,-4.7022157279026305e-31,-1.1431286967040486e-24,7.096430337118743e-05
5.282412751014049e-06,0.054700809901540644,4.950066023114448e-05,0.938,0.0,0.0,0.020913206908510625,0.003217276199061349,0.04990586140632951,1.6343318375652641e-24,1.1047794037359235e-24,0.00199654064243883,3.122598751152079e-27,1.2066106639379873e-34,7.744011686447621e-07,1.729420838953124e-16,0.013658808485866706,3.9017230513005694e-07,3.3085124388808754e-09,1.214519654795277e-06,2.6895842198016925e-07,1.5857071790900201e-06,9.288978285025875e-30,5.840072094563469e-25,7.091765297827453e-05
5.290322907847671e-06,0.054700809901540644,4.9461207672334996e-05,0.938,0.0,0.0,0.020906021420072037,0.003213630017485082,0.04990593111155544,1.6436759947769296e-24,1.104608916836841e-24,0.001996538359368046,2.8362230389853864e-27,1.1868065407054647e-34,7.741361741055783e-07,1.7346311285926584e-16,0.0136660314085026,3.9099957828642244e-07,3.308797697139677e-09,1.2141008314192344e-06,2.689871442883646e-07,1.587553077785228e-06,-6.991851832036813e-30,1.1645714152774742e-24,7.087104005325218e-05
5.298233064681293e-06,0.054700809901540644,4.942185388016533e-05,0.938,0.0,0.0,0.020898849007558434,0.003209990467195837,0.04990600072936153,1.653059789098348e-24,1.1056046932874122e-24,0.0019965360758346672,2.7448982034155796e-27,1.182002976504824e-34,7.738716616681849e-07,1.7398486409388977e-16,0.013673241155503453,3.9182738387840114e-07,3.3090816746815715e-09,1.213682768539965e-06,2.6901577664291906e-07,1.5893982360964154e-06,-8.379089357171046e-30,-7.419636329622034e-25,7.082446469656686e-05
5.3061432215149154e-06,0.054700809901540644,4.9382598483167046e-05,0.938,0.0,0.0,0.02089168963429315,0.0032063575296246835,0.04990607025983604,1.6624833299912316e-24,1.1057062735692009e-24,0.0019965337918401754,2.5088398720896448e-27,1.1661065341468176e-34,7.736076299791992e-07,1.7450733264106636e-16,0.01368043776392023,3.9265572138989314e-07,3.309364377423787e-09,1.213265464024209e-06,2.69044319384028e-07,1.5912426548508391e-06,1.2769269684773067e-30,-1.0608840805375881e-24,7.077792700728183e-05
5.313262362665176e-06,0.054700809901540644,4.934735244824051e-05,0.938,0.0,0.0,0.02088525731671353,0.0032030935243955285,0.049906132762667886,1.6709985906940378e-24,1.1050296588129118e-24,0.0019965317358521,2.1706702137394586e-27,1.1422900221551358e-34,7.733704113847259e-07,1.749781670025333e-16,0.013686903508511948,3.9340167951574636e-07,3.309617724787324e-09,1.2128905366043862e-06,2.6906993151138696e-07,1.5929020000921884e-06,-2.34355907263893e-30,2.8815240577564484e-25,7.07360753733234e-05
5.3196695897004105e-06,0.054700809901540644,4.93156986827728e-05,0.938,0.0,0.0,0.02087947721398731,0.0032001604754119256,0.0499061889548501,1.6786899938277357e-24,1.1050736640855896e-24,0.0019965298851453944,1.9695995158525596e-27,1.1292912361963612e-34,7.731572458490586e-07,1.754024166677122e-16,0.013692713627235327,3.9407340954350664e-07,3.309844862123975e-09,1.2125536243837626e-06,2.69092920801793e-07,1.5943948996999696e-06,-9.94626653600957e-31,4.050524109713438e-25,7.069843511509274e-05
5.326076816735645e-06,0.054700809901540644,4.928410882005333e-05,0.938,0.0,0.0,0.020873705601566678,0.0031972317322524375,0.04990624508989236,1.6864076697628917e-24,1.1056493381737374e-24,0.001996528034138763,1.707823683918992e-27,1.1231802894259973e-34,7.729443933433795e-07,1.7582713869921805e-16,0.013698515191138244,3.94745487649607e-07,3.3100711734477185e-09,1.2122172059595978e-06,2.691158518963637e-07,1.5958873155541047e-06,1.5863750725450301e-29,-5.936436117891355e-25,7.06608197421086e-05
5.33248404377088e-06,0.054700809901540644,4.9252582666259366e-05,0.938,0.0,0.0,0.020867942460232727,0.003194307285186467,0.04990630116784234,1.6941516769352586e-24,1.1056339118876333e-24,0.0019965261828329807,1.3542780611832769e-27,1.1097352757987347e-34,7.72731853158557e-07,1.762523305130208e-16,0.013704308219634902,3.9541791356186944e-07,3.3102966618432347e-09,1.2118812802140438e-06,2.6913872497278353e-07,1.5973792480934382e-06,9.230433392784848e-31,-5.872519456692741e-25,7.062322930441502e-05
5.338891270806114e-06,0.054700809901540644,4.9221120028361526e-05,0.938,0.0,0.0,0.02086218777082695,0.003191387124513928,0.049906357188747905,1.7019220738395374e-24,1.1050953626023393e-24,0.001996524331228817,1.34009384079551e-27,1.0898045863129755e-34,7.725196245876966e-07,1.7667799179607344e-16,0.013710092732078315,3.960906870085843e-07,3.310521330358343e-09,1.211545846032766e-06,2.691615402080492e-07,1.5988706977566276e-06,-4.014084508193845e-29,5.190391008050089e-25,7.058566385148483e-05
5.345298497841349e-06,0.054700809901540644,4.918972071411935e-05,0.938,0.0,0.0,0.020856441514251003,0.003188471240565124,0.0499064131526571,1.709718919029361e-24,1.1051733294444168e-24,0.001996522479327038,1.5941637350404726e-27,1.0778070647698951e-34,7.723077069260285e-07,1.7710412472446137e-16,0.01371586874776054,3.967638077185083e-07,3.3107451820330313e-09,1.2112109023049262e-06,2.69184297778472e-07,1.6003616649821462e-06,2.6819869872103565e-30,6.039629460297707e-25,7.054812343222408e-05
5.35106500217306e-06,0.054700809901540644,4.916151531477287e-05,0.938,0.0,0.0,0.02085127707766564,0.0031858505936423792,0.049906463471483316,1.7167587414263926e-24,1.105655453648539e-24,0.0019965208123616084,1.6499783648412972e-27,1.0723369308647214e-34,7.721172462772974e-07,1.7748804736625308e-16,0.013721059913039695,3.9736991304367706e-07,3.310945952668749e-09,1.2109098713722606e-06,2.692047304335855e-07,1.6017031233631487e-06,-5.371484993553535e-32,-1.1850914737066653e-25,7.051435849864393e-05
5.356831506504771e-06,0.054700809901540644,4.913336091346853e-05,0.938,0.0,0.0,0.02084611944241286,0.003183233396051271,0.04990651374421677,1.7238200771794535e-24,1.1057906655570824e-24,0.0019965191451562863,1.4751701310908188e-27,1.0625859390578703e-34,7.719270363854438e-07,1.7787235014791065e-16,0.013726244225498238,3.9797629923563577e-07,3.3111460663309272e-09,1.2106092360050275e-06,2.6922511665001335e-07,1.603044191644026e-06,6.572017212503588e-32,-2.5993165681814655e-25,7.048061391635647e-05
5.362021360403311e-06,0.054700809901540644,4.9108065441123466e-05,0.938,0.0,0.0,0.0208414833744193,0.0031808808616230273,0.049906558950296796,1.7301937086565957e-24,1.105644719783459e-24,0.001996517644466844,1.316696190036166e-27,1.050519836636803e-34,7.717560614590673e-07,1.7821854755865958e-16,0.013730904259070083,3.985222867868675e-07,3.311325608730182e-09,1.2103390017195776e-06,2.6924342464479867e-07,1.604250819825071e-06,1.1008300472064285e-30,9.918023558657788e-26,7.045026122116744e-05
5.3672112143018515e-06,0.054700809901540644,4.908281106435541e-05,0.938,0.0,0.0,0.020836852794295382,0.003178531110414444,0.049906604119096185,1.7365848318598266e-24,1.1056381682325421e-24,0.0019965161435839384,1.2283943509585555e-27,1.0403107960561367e-34,7.71585288863175e-07,1.7856505346815902e-16,0.013735558763281449,3.9906850153757746e-07,3.3115046223544963e-09,1.2100690866084832e-06,2.6926169521959136e-07,1.6054571325162516e-06,1.2307541718105746e-31,2.0190915833597779e-25,7.041992506336173e-05
