Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NN_ads(36)
3.327552043721869e-07,0.048764219312884285,1.7588448182236117e-07,8.039423426346873e-07,1.0513610432255143e-06,1.6422942691870078e-43,3.992826162968196e-07,0.938,1.881628155922504e-22,0.010488167880682442,1.175183915589828e-07,1.9670012357675956e-09,4.451148084577501e-06,0.0,0.0,0.01836211121012445,0.004755481307477089,0.04999981617631888,7.62405356113895e-18,7.474896046376581e-52,0.0019944515066993877,1.170337401114071e-40,1.48548567749629e-20
3.33645039337955e-07,0.048764219312884285,1.760095283159317e-07,8.054310903790917e-07,1.0506313412597594e-06,1.6615884497708459e-43,3.984382368423138e-07,0.938,1.8965599307805922e-22,0.0105008665655623,1.1796251566230079e-07,1.969520712712946e-09,4.448067722395627e-06,0.0,0.0,0.01834941511925038,0.004749130644583856,0.049999819544407985,7.702978902913926e-18,7.555908327082617e-52,0.0019944525291432282,1.1874583545309265e-40,1.5001947611310216e-20
3.345348743037231e-07,0.048764219312884285,1.7613398977746335e-07,8.069194497760846e-07,1.04990362587279e-06,1.6810534542251158e-43,3.9759831685168347e-07,0.938,1.9115661706894404e-22,0.010513530785602163,1.1840711366493131e-07,1.9720337183918557e-09,4.444995715588087e-06,0.0,0.0,0.01833675347892083,0.004742797215212109,0.04999982290831399,7.782501192650763e-18,7.637562543227547e-52,0.0019944535437311744,1.2047801561253097e-40,1.515006676814768e-20
3.354247092694912e-07,0.048764219312884285,1.7625786467893076e-07,8.084074167769276e-07,1.0491778882680886e-06,1.7006903012442042e-43,3.967628317380823e-07,0.938,1.9266470227528718e-22,0.010526160692908152,1.1885218498977973e-07,1.9745402772303604e-09,4.441932027284842e-06,0.0,0.0,0.01832412613710608,0.0047364809433054775,0.04999982626805232,7.86262331957756e-18,7.719861891350655e-52,0.00199445455050625,1.2223045815077613e-40,1.5299218512849444e-20
3.363145442352593e-07,0.048764219312884285,1.763811515834557e-07,8.098949873209175e-07,1.0484541197034625e-06,1.720500012615101e-43,3.959317569086219e-07,0.938,1.941802633882028e-22,0.010538756438650314,1.1929772905967165e-07,1.9770404135400096e-09,4.438876620842777e-06,0.0,0.0,0.0183115329427121,0.004730181753275604,0.04999982962363833,7.943348179342276e-18,7.802809574295538e-52,0.001994455549511174,1.2400334168612869e-40,1.544940711911101e-20
3.372043792010274e-07,0.048764219312884285,1.765038491438983e-07,8.113821573364234e-07,1.0477323114906186e-06,1.7404836132162427e-43,3.9510506776870945e-07,0.938,1.9570331507957413e-22,0.010551318173070035,1.19743745297337e-07,1.9795341515194367e-09,4.435829459843895e-06,0.0,0.0,0.01829897374557318,0.004723899569998449,0.04999983297508739,8.024678674008577e-18,7.886408801201863e-52,0.001994456540788359,1.2579684589733939e-40,1.560063686694039e-20
3.380942141667955e-07,0.048764219312884285,1.7662595610145523e-07,8.128689227419077e-07,1.047012454994732e-06,1.7606421310163198e-43,3.942827397262743e-07,0.938,1.9723387200209122e-22,0.010563846045487338,1.201902331253942e-07,1.982021515255791e-09,4.4327905080935345e-06,0.0,0.0,0.01828644839644461,0.004717634318810631,0.04999983632241486,8.106617712051589e-18,7.970662787497123e-52,0.0019944575243799174,1.2761115152681143e-40,1.5752912042649226e-20
3.389840491325636e-07,0.048764219312884285,1.7674747128426614e-07,8.143552794469244e-07,1.046294541634025e-06,1.7809765970730707e-43,3.934647481958865e-07,0.938,1.9877194878928722e-22,0.010576340204308154,1.206371919663354e-07,1.9845025287253104e-09,4.429759729618637e-06,0.0,0.0,0.018273956746995414,0.004711385925505809,0.04999983966563604,8.189168208353614e-18,8.055574754888394e-52,0.0019944585003276636,1.294464403838016e-40,1.5906236938843788e-20
3.3987388409833173e-07,0.048764219312884285,1.7686839360602874e-07,8.158412233530984e-07,1.0455785628793508e-06,1.801488045532044e-43,3.926510686027672e-07,0.938,2.003175600555747e-22,0.010588800797031476,1.210846212425119e-07,1.9869772157938186e-09,4.4267370886659764e-06,0.0,0.0,0.0182614986498012,0.004705154316331088,0.04999984300476623,8.272333084199805e-18,8.141147931354165e-52,0.0019944594686731117,1.3130289534761984e-40,1.6060615854415898e-20
3.4076371906409983e-07,0.048764219312884285,1.7698872206462316e-07,8.173267503550892e-07,1.044864510253777e-06,1.8221775136253493e-43,3.9184167638669774e-07,0.938,2.0187072039628141e-22,0.010601227970256484,1.2153252037612068e-07,1.98944560021779e-09,4.423722549700455e-06,0.0,0.0,0.01824907395833702,0.004698939417983466,0.04999984633982069,8.356115267273757e-18,8.227385551136106e-52,0.001994460429457483,1.33180700370828e-40,1.6216053094533765e-20
3.4165355402986794e-07,0.048764219312884285,1.771084557407452e-07,8.188118563415302e-07,1.0441523753321759e-06,1.8430460416703788e-43,3.910365470058261e-07,0.938,2.0343144438768516e-22,0.010613621869689591,1.2198088878919068e-07,1.9919077056454904e-09,4.420716077403375e-06,0.0,0.0,0.018236682526970326,0.004692741157606318,0.0499998496708147,8.440517691653081e-18,8.314290854730932e-52,0.001994461382721705,1.3508004048243687e-40,1.6372552970632665e-20
3.4254338899563604e-07,0.048764219312884285,1.7722759379654815e-07,8.20296537195956e-07,1.043442149740819e-06,1.8640946730685026e-43,3.9023565594037163e-07,0.938,2.0499974658704864e-22,0.010625982640151395,1.2242972590357076e-07,1.994363555617721e-09,4.41771763667077e-06,0.0,0.0,0.01822432421095404,0.004686559462785911,0.04999985299776345,8.525543297804896e-18,8.401867088882203e-52,0.001994462328506413,1.3700110179110203e-40,1.6530119800405647e-20
3.4343322396140414e-07,0.048764219312884285,1.773461354742939e-07,8.217807887977052e-07,1.042733825156973e-06,1.8853244543037546e-43,3.894389786962308e-07,0.938,2.0657564153265334e-22,0.0106383104255836,1.2287903114091688e-07,1.996813173568431e-09,4.414727192611707e-06,0.0,0.0,0.018211998866419585,0.004680394261547943,0.04999985632068214,8.611195032581271e-18,8.490117506572195e-52,0.0019944632668519547,1.389440714883185e-40,1.6688757907794033e-20
3.4432305892717225e-07,0.048764219312884285,1.7746408009501386e-07,8.2326460702281e-07,1.042027393308503e-06,1.9067364349414845e-43,3.8864649080848575e-07,0.938,2.0815914374383344e-22,0.010650605369055871,1.2332880392268102e-07,1.999256582825578e-09,4.411744710546636e-06,0.0,0.0,0.018199706350370083,0.004674245482354129,0.04999985963958595,8.697475849214625e-18,8.579045367013775e-52,0.001994464197798392,1.409091378516136e-40,1.6848471622977925e-20
3.4521289389294035e-07,0.048764219312884285,1.77581427057179e-07,8.247479877448641e-07,1.0413228459734775e-06,1.9283316676269886e-43,3.8785816784481806e-07,0.938,2.0975026772100866e-22,0.010662867612772586,1.237790436700998e-07,2.001693806612063e-09,4.408770156005752e-06,0.0,0.0,0.018187446520673552,0.004668113054098813,0.04999986295448998,8.78438870731309e-18,8.668653935642267e-52,0.0019944651213855006,1.428964902477388e-40,1.7009265282366547e-20
3.4610272885870845e-07,0.048764219312884285,1.776981758353802e-07,8.262309268358743e-07,1.0406201749797746e-06,1.9501112080841338e-43,3.870739854088273e-07,0.938,2.1134902794571717e-22,0.010675097298079564,1.2422974980418405e-07,2.0041248680464875e-09,4.405803494727354e-06,0.0,0.0,0.018175219236056216,0.004661996906105609,0.04999986626540935,8.87193657285579e-18,8.758946484107354e-52,0.0019944660376527757,1.4490631913585992e-40,1.7171143228588562e-20
3.4699256382447656e-07,0.048764219312884285,1.7781432597901762e-07,8.277134201670963e-07,1.0399193722046982e-06,1.9720761151139406e-43,3.862939191432581e-07,0.938,2.1295543888064775e-22,0.010687294565470714,1.2468092174570892e-07,2.0065497901438107e-09,4.402844692656239e-06,0.0,0.0,0.018163024356095833,0.004655896968124079,0.04999986957235911,8.960122418188063e-18,8.849926290264988e-52,0.0019944669466394303,1.4693881607074596e-40,1.7334109810482282e-20
3.4788239879024466e-07,0.048764219312884285,1.779298771110009e-07,8.291954636098494e-07,1.039220429574593e-06,1.9942274505931543e-43,3.855179447331355e-07,0.938,2.145695149696717e-22,0.010699459554594615,1.2513255891520374e-07,2.008968595816101e-09,4.399893715942104e-06,0.0,0.0,0.01815086174121514,0.004649813170326444,0.0499998728753543,9.048949222016696e-18,8.941596638169318e-52,0.0019944678483844003,1.4899417370595638e-40,1.7498169383085794e-20
3.4877223375601276e-07,0.048764219312884285,1.7804482892645887e-07,8.30677053036317e-07,1.0385233390644649e-06,2.016566279472796e-43,3.8474603790881286e-07,0.938,2.161912706378738e-22,0.010711592404261039,1.2558466073294362e-07,2.011381307873339e-09,4.396950530937962e-06,0.0,0.0,0.01813873125267528,0.0046437454433043155,0.04999987617440994,9.138419969405028e-18,9.033960818064613e-52,0.0019944687429263447,1.5107258579702707e-40,1.766332630762697e-20
3.4966206872178087e-07,0.048764219312884285,1.7815918119145993e-07,8.321581843203284e-07,1.037828092697603e-06,2.0390936697766914e-43,3.839781744489299e-07,0.938,2.178207202915835e-22,0.010723693252447434,1.2603722661894048e-07,2.013787949024142e-09,4.394015104198572e-06,0.0,0.0,0.01812663275256938,0.00463769371806547,0.04999987946954095,9.22853765176807e-18,9.127022126377233e-52,0.001994469630303649,1.5317424720465455e-40,1.7829584951513477e-20
3.5055190368754897e-07,0.048764219312884285,1.7827293374174262e-07,8.336388533381251e-07,1.0371346825452087e-06,2.0618106925999742e-43,3.832143301832871e-07,0.938,2.1945787831840558e-22,0.010735762236305289,1.2649025599293473e-07,2.016188541876413e-09,4.391087402478885e-06,0.0,0.0,0.018114566103816124,0.0046316579260306506,0.049999882760762296,9.319305266867529e-18,9.22078386570757e-52,0.0019944705105544264,1.5529935389787875e-40,1.7996949688322642e-20
3.514417386533171e-07,0.048764219312884285,1.7838608648145656e-07,8.351190559691099e-07,1.0364431007260256e-06,2.084718422107579e-43,3.8245448099563406e-07,0.938,2.2110275908724983e-22,0.010747799492166515,1.2694374827438797e-07,2.0185831089380273e-09,4.38816739273252e-06,0.0,0.0,0.01810253117015343,0.004625637999030386,0.04999988604808885,9.410725818806805e-18,9.315249344822048e-52,0.0019944713837165198,1.5744810295726424e-40,1.8165424897791243e-20
3.523315736190852e-07,0.048764219312884285,1.7849863938191464e-07,8.365987880965783e-07,1.0357533394059729e-06,2.1078179355327e-43,3.8169860282637603e-07,0.938,2.2275537694836074e-22,0.0107598051555497,1.2739770288247552e-07,2.0209716726175416e-09,4.385255042110217e-06,0.0,0.0,0.018090527816132154,0.0046196338693018655,0.049999889331535464,9.502802318025937e-18,9.410421878645084e-52,0.001994472249827506,1.5962069257808003e-40,1.8335014965805263e-20
3.532214085848533e-07,0.048764219312884285,1.78610592480355e-07,8.380780456084361e-07,1.0350653907977857e-06,2.1311103131752433e-43,3.8094667167519815e-07,0.938,2.244157462333471e-22,0.010771779361166352,1.278521192360796e-07,2.0233542552248766e-09,4.382350317958349e-06,0.0,0.0,0.01807855590710987,0.004613645469485811,0.04999989261111694,9.595537781296513e-18,9.506304788251113e-52,0.001994473108924694,1.6181732207347737e-40,1.8505724284389526e-20
3.541112435506214e-07,0.048764219312884285,1.7872194587871443e-07,8.395568243978996e-07,1.0343792471606514e-06,2.1545966384002467e-43,3.801986636036107e-07,0.938,2.2608388125521046e-22,0.010783722242927046,1.2830699675378303e-07,2.025730878971932e-09,4.3794531878174095e-06,0.0,0.0,0.018066615309244693,0.004607672732623407,0.04999989588684806,9.688935231716492e-18,9.602901400856593e-52,0.0019944739610451294,1.6403819187766617e-40,1.867755725169725e-20
3.550010785163895e-07,0.048764219312884285,1.7883269974241288e-07,8.410351203641797e-07,1.0336949007998584e-06,2.1782779976362908e-43,3.7945455473741564e-07,0.938,2.2775979630837374e-22,0.010795633933947543,1.2876233485386325e-07,2.0281015659732234e-09,4.376563619420539e-06,0.0,0.0,0.01805470588948921,0.004601715592153247,0.04999989915874356,9.782997698705021e-18,9.700215049812044e-52,0.0019944748062255967,1.6628350354908994e-40,1.8850518271999594e-20
3.558909134821576e-07,0.048764219312884285,1.7894285429914834e-07,8.425129294131507e-07,1.0330123440664415e-06,2.2021554803738785e-43,3.7871432126909664e-07,0.938,2.294435056687095e-22,0.010807514566554849,1.2921813295428644e-07,2.030466338246531e-09,4.373681580692061e-06,0.0,0.0,0.01804282751558435,0.004595773981908295,0.04999990242681812,9.877728217997198e-18,9.798249074594058e-52,0.001994475644502618,1.685534597735988e-40,1.9024611755675053e-20
3.5767058341369385e-07,0.048764219312884285,1.79161366706808e-07,8.454670704198492e-07,1.0316525691125277e-06,2.250503189615506e-43,3.7724538564306287e-07,0.938,2.328343643218004e-22,0.010831183181929825,1.3013110682644304e-07,2.035178226200315e-09,4.367939964884784e-06,0.0,0.0,0.01801916338019659,0.004583937089379917,0.04999990895156296,1.0069205587980657e-17,9.996491640126984e-52,0.001994477300491139,1.7316812228132718e-40,1.93762137851319e-20
3.592722863520765e-07,0.048764219312884285,1.7935598176134333e-07,8.481240911556136e-07,1.0304348163695846e-06,2.2946978627099023e-43,3.7593636004883346e-07,0.938,2.3591293647682607e-22,0.010852380027559918,1.3095435066705448e-07,2.0393989159123484e-09,4.362797944204065e-06,0.0,0.0,0.017997970524265192,0.004573336343656289,0.04999991481091218,1.0243850543465658e-17,1.0177407261209928e-51,0.0019944787676321875,1.7740765944935741e-40,1.969657300596242e-20
3.6087398929045913e-07,0.048764219312884285,1.7954866132398656e-07,8.507794709794897e-07,1.0292227451169647e-06,2.339545059477919e-43,3.746395237738163e-07,0.938,2.390169833604895e-22,0.010873478266457792,1.317790758422717e-07,2.04360077996875e-09,4.3576798293935936e-06,0.0,0.0,0.01797687623540323,0.0045627849045441335,0.04999992065810801,1.042070748827609e-17,1.0360709114668395e-51,0.0019944802129624357,1.8173024900366502e-40,2.002067027633495e-20
3.6247569222884177e-07,0.048764219312884285,1.7973940881982222e-07,8.534331863381001e-07,1.028016312354784e-06,2.3850512443224833e-43,3.733547406717489e-07,0.938,2.4214658756249393e-22,0.010894478642611423,1.326052789458379e-07,2.047783943357801e-09,4.352585440112202e-06,0.0,0.0,0.01795587977000562,0.00455228240002887,0.049999926493234495,1.059979435448526e-17,1.0546416896794505e-51,0.001994481636685759,1.86137114190943e-40,2.0348531536989384e-20
3.640773951672244e-07,0.048764219312884285,1.799282282355092e-07,8.56085213796161e-07,1.0268154755363982e-06,2.431222913653872e-43,3.7208187546187114e-07,0.938,2.453018314799249e-22,0.010915381892192363,1.334329565679204e-07,2.0519485300985784e-09,4.347514597913175e-06,0.0,0.0,0.017934980392279826,0.0045418284620041514,0.04999993231637523,1.0781129140034408e-17,1.0734550367558511e-51,0.001994483039003461,1.9062949034549942e-40,2.0680182791910332e-20
3.6567909810560705e-07,0.048764219312884285,1.8011512409846022e-07,8.587355300466382e-07,1.025620192562277e-06,2.478066595855993e-43,3.708207937622901e-07,0.938,2.4848279731772466e-22,0.010936188743660962,1.3426210529506723e-07,2.056094663251041e-09,4.342467126218731e-06,0.0,0.0,0.017914177374140625,0.004531422726219259,0.04999993812761325,1.0964729908626034e-17,1.0925129350460287e-51,0.001994484420114315,1.9520862494891626e-40,2.1015650108115912e-20
3.672808010439897e-07,0.048764219312884285,1.8030010145640207e-07,8.613841119204348e-07,1.0244304217739823e-06,2.525588851251901e-43,3.6957136212116326e-07,0.938,2.516895670891546e-22,0.010956899917869875,1.3509272171017526e-07,2.0602224649256946e-09,4.337442850294945e-06,0.0,0.0,0.017893469995106617,0.004521064832227354,0.049999943927031144,1.1150614789615749e-17,1.1118173732381169e-51,0.001994485780214591,1.998757776896427e-40,2.1354959615444378e-20
3.6888250398237233e-07,0.048764219312884285,1.8048316585731384e-07,8.64030936395628e-07,1.023246121948243e-06,2.5737962720688643e-43,3.683334480458273e-07,0.938,2.5492222261624787e-22,0.010977516128165847,1.359248023924686e-07,2.064332056293072e-09,4.332441597227066e-06,0.0,0.0,0.01787285754219846,0.0045107544233346005,0.04999994971471091,1.1338801977902746e-17,1.1313703463436177e-51,0.0019944871194981007,2.0463222052252436e-40,2.1698137506338713e-20
3.7048420692075497e-07,0.048764219312884285,1.8066432332978734e-07,8.666759806062576e-07,1.022067252291129e-06,2.6226954824028305e-43,3.6710692002992605e-07,0.938,2.5818084553025406e-22,0.010998038080489856,1.3675834391748752e-07,2.0684235575929775e-09,4.327463195895226e-06,0.0,0.0,0.01785233930983875,0.004500491146550098,0.04999995549073406,1.1529309733818856e-17,1.1511738556826585e-51,0.001994488438156224,2.094792377282664e-40,2.2045210035629273e-20
3.720859098591376e-07,0.048764219312884285,1.808435803638025e-07,8.693192218506832e-07,1.0208937724323236e-06,2.672293138182161e-43,3.658916475786495e-07,0.938,2.6146551727207256e-22,0.011018466473475584,1.375933428570867e-07,2.072497088143412e-09,4.3225074769505685e-06,0.0,0.0,0.017831914599753525,0.004490274652536655,0.04999996125518155,1.1722156383016212e-17,1.1712299088692792e-51,0.00199448973637795,2.1441812597282815e-40,2.239620352031442e-20
3.7368761279752024e-07,0.048764219312884285,1.8102094389190165e-07,8.719606375995258e-07,1.0197256424194831e-06,2.7225959271308767e-43,3.6468750123214373e-07,0.938,2.6477631909267877e-22,0.011038801998546307,1.3842979577944327e-07,2.0765527663491862e-09,4.31757427279176e-06,0.0,0.0,0.017811582720875446,0.004480104595562337,0.04999996700813379,1.1917360316353634e-17,1.1915405197967586e-51,0.0019944910143499094,2.194501943667509e-40,2.275114433933941e-20
3.752893157359029e-07,0.048764219312884285,1.8119642127075368e-07,8.746002055032022e-07,1.01856282271269e-06,2.7736105687314248e-43,3.6349435258716233e-07,0.938,2.681133320535411e-22,0.01105904534001026,1.392676992490731e-07,2.080590709710352e-09,4.3126634175418774e-06,0.0,0.0,0.017791342989248407,0.0044699806334528155,0.049999972749670656,1.2114939989781674e-17,1.2121077086229672e-51,0.0019944922722564063,2.2457676452441636e-40,2.311005893337346e-20
